product_no,review_cnt,review_score,sale_cnt
27609,0,0,0
32501,0,0,0
31065,0,0,0
15961,0,0,0
15962,0,0,0
30025,0,0,1
33456,0,0,0
18078,0,0,9
33019,0,0,0
13410,0,0,2
26427,0,0,2
9407,0,0,4
26598,0,0,0
33341,0,0,0
31747,1,5,5
32977,0,0,0
28953,0,0,3
27528,0,0,0
30953,0,0,2
32701,0,0,0
32698,0,0,0
13051,1,4,7
27633,0,0,1
27686,0,0,1
11442,0,0,0
29783,0,0,2
25799,0,0,0
21383,0,0,0
25577,0,0,0
29197,0,0,0
28476,0,0,0
32103,0,0,6
30536,1,5,2
33440,0,0,0
33522,0,0,0
31850,0,0,0
9602,0,0,1
31202,0,0,0
31203,0,0,0
2146,15,5,113
31851,0,0,0
33432,0,0,0
16672,0,0,1
33169,0,0,0
32593,0,0,0
26424,0,0,3
31728,2,5,8
16184,1,5,2
18571,8,4.75,52
31908,0,0,2
31798,0,0,3
21951,0,0,1
29214,1,5,4
33380,0,0,1
25621,0,0,0
32257,0,0,0
10350,0,0,1
22590,0,0,0
16246,0,0,7
19273,0,0,1
32519,0,0,0
24765,0,0,0
24016,2,5,12
24000,0,0,2
32750,0,0,0
16864,0,0,0
16158,0,0,0
30077,0,0,0
33264,0,0,0
29994,0,0,0
29161,0,0,0
18343,0,0,0
32517,0,0,0
4161,0,0,0
26640,0,0,0
11628,1,5,8
12889,0,0,0
16866,0,0,0
16951,0,0,1
16633,0,0,3
16569,0,0,1
986,0,0,0
5940,0,0,0
33345,0,0,0
32567,0,0,0
32566,0,0,0
32938,0,0,1
32939,0,0,0
20459,0,0,2
31324,0,0,2
8244,0,0,2
33188,0,0,0
18257,0,0,0
18307,0,0,0
17978,0,0,0
18042,0,0,0
17974,0,0,0
18046,0,0,0
17971,0,0,0
18237,0,0,0
18256,0,0,0
18244,0,0,0
18238,0,0,0
14640,1,5,3
14642,0,0,1
14641,0,0,3
3561,1,5,2
3563,0,0,5
6433,0,0,0
6708,0,0,1
3556,0,0,1
28825,0,0,1
26001,1,5,4
14114,0,0,0
14113,0,0,0
11399,0,0,0
11398,0,0,0
19003,0,0,1
29476,0,0,0
29104,0,0,1
29164,0,0,0
29170,0,0,0
9033,5,5,30
16585,0,0,0
30979,0,0,0
26840,0,0,0
12997,0,0,0
19849,15,4.2,99
29596,1,5,9
22734,0,0,0
33441,0,0,0
32686,0,0,0
27583,0,0,0
27368,0,0,2
27371,0,0,4
29234,0,0,1
6785,0,0,0
19277,0,0,0
28830,0,0,0
11218,0,0,0
1849,1,5,2
24792,0,0,0
29224,0,0,0
22206,3,3.66667,18
19584,5,5,46
18878,2,5,10
23331,5,4.8,61
28446,0,0,1
12983,0,0,2
26642,0,0,0
30297,0,0,0
18322,0,0,1
18320,0,0,1
28554,0,0,0
26630,0,0,2
18321,0,0,1
21860,0,0,4
26684,0,0,0
16857,0,0,0
32087,0,0,0
32955,0,0,0
25575,0,0,0
10815,0,0,0
16139,0,0,0
16863,0,0,0
22294,0,0,0
22296,0,0,2
22298,6,5,11
21673,9,5,10
21959,0,0,3
21962,0,0,1
22420,0,0,2
21961,0,0,3
21963,0,0,0
21958,0,0,1
21960,0,0,2
22292,0,0,3
26563,1,5,2
27481,0,0,1
29072,0,0,1
11923,1,5,2
33168,0,0,0
32624,0,0,2
33503,0,0,0
26735,0,0,1
4946,0,0,3
33245,0,0,0
31599,0,0,0
33260,0,0,0
31402,1,5,7
33578,0,0,0
29402,0,0,3
33068,0,0,0
32455,0,0,1
32358,0,0,0
12023,1,5,27
32245,0,0,1
33244,0,0,0
33495,0,0,0
26738,0,0,0
26798,0,0,0
29971,0,0,0
32496,0,0,0
26804,0,0,0
31887,0,0,4
31827,0,0,8
24147,1,5,4
28684,0,0,0
31746,0,0,1
31982,0,0,2
30289,0,0,0
20838,0,0,5
32894,0,0,0
26741,0,0,3
31153,0,0,0
25899,0,0,0
32426,0,0,0
26635,0,0,0
32452,0,0,1
32553,0,0,0
32546,0,0,1
32544,0,0,0
11931,0,0,0
27849,0,0,0
26648,0,0,0
32451,0,0,1
32536,0,0,1
32537,0,0,0
32552,0,0,0
27373,0,0,0
27367,0,0,1
6736,0,0,1
28199,0,0,0
22946,0,0,4
32049,0,0,0
33569,0,0,0
33568,0,0,0
20965,0,0,0
6680,0,0,2
21897,0,0,0
25793,0,0,0
23334,0,0,1
27674,0,0,0
31280,0,0,1
1167,0,0,6
27799,0,0,0
31860,0,0,2
31859,0,0,0
28359,0,0,0
31993,0,0,2
28440,1,5,2
31613,0,0,2
21011,2,4,5
6499,0,0,0
33457,0,0,0
31959,0,0,0
23256,0,0,2
29969,0,0,1
6946,0,0,0
30473,0,0,0
8320,0,0,0
9605,0,0,0
19392,0,0,0
10790,0,0,0
10791,0,0,1
10789,0,0,0
10784,0,0,0
10787,0,0,1
13800,0,0,1
13802,0,0,0
10788,0,0,0
10785,0,0,0
10708,0,0,1
10709,0,0,0
10710,0,0,0
10786,0,0,1
10706,0,0,0
29624,5,4.8,36
29479,0,0,0
32910,0,0,2
26339,0,0,0
29203,0,0,2
31562,1,5,10
31921,0,0,1
33002,0,0,2
10298,0,0,0
12955,0,0,1
23572,0,0,0
16141,0,0,1
22587,0,0,7
33079,0,0,1
33049,0,0,0
33133,0,0,0
32948,0,0,0
33526,0,0,0
12030,1,5,1
26808,0,0,0
31716,0,0,1
32831,0,0,0
30264,0,0,1
32413,0,0,2
33153,0,0,0
31962,0,0,0
28693,0,0,3
32412,0,0,1
31807,1,5,11
32914,0,0,0
257,0,0,1
26885,0,0,0
30408,0,0,0
33160,0,0,0
20528,0,0,2
26668,0,0,1
4709,0,0,0
29205,0,0,0
18601,0,0,9
33396,0,0,0
33007,0,0,0
31852,0,0,1
12559,5,4.8,21
13457,0,0,0
13458,0,0,0
13459,0,0,0
17490,2,5,16
15139,2,5,7
14295,0,0,0
30235,0,0,17
33237,0,0,0
32632,0,0,11
33151,0,0,0
23751,0,0,4
23828,0,0,1
27836,0,0,0
32433,0,0,1
17414,5,5,37
20463,0,0,4
16079,0,0,1
32826,0,0,0
21092,0,0,7
8194,0,0,0
31063,0,0,0
28021,0,0,4
30562,0,0,0
13014,0,0,6
25935,0,0,2
27063,0,0,0
31386,0,0,0
31395,0,0,0
31053,0,0,0
31029,0,0,0
31051,0,0,0
31380,0,0,0
31393,0,0,0
31348,0,0,0
30824,0,0,0
31331,0,0,0
31052,0,0,0
31055,0,0,0
31360,0,0,0
32050,0,0,0
31057,0,0,0
11452,0,0,0
32259,0,0,4
28902,0,0,0
28865,0,0,0
31191,0,0,0
10548,3,5,20
29352,1,5,5
32448,0,0,1
32556,0,0,1
32540,0,0,0
1212,0,0,0
475,0,0,0
26581,1,5,12
33184,0,0,0
33183,0,0,0
28062,0,0,0
31717,0,0,0
32390,0,0,2
32959,0,0,0
32355,0,0,0
27692,0,0,0
28540,0,0,0
30257,0,0,0
26027,0,0,0
27366,0,0,1
33403,0,0,0
29107,0,0,1
19898,4,5,30
11329,0,0,0
33146,0,0,0
29149,1,4,8
30060,3,4.33333,19
9,0,0,4
29842,0,0,2
33414,0,0,0
33287,0,0,0
32505,0,0,0
32718,0,0,0
31710,0,0,1
23569,1,5,3
23564,3,5,8
23833,0,0,0
31853,0,0,0
28895,0,0,0
29989,0,0,0
31629,0,0,0
32978,0,0,0
31875,0,0,0
33479,0,0,0
33458,0,0,0
28053,0,0,0
28046,0,0,0
32707,2,5,13
25630,0,0,2
12690,0,0,2
7461,0,0,2
29433,1,4,7
28035,2,4.5,5
1317,0,0,1
29852,0,0,4
7077,7,4.71429,113
28387,0,0,4
27648,1,5,3
27646,0,0,0
27449,0,0,0
22477,0,0,0
21313,0,0,2
20458,0,0,0
24089,0,0,0
31681,0,0,0
19617,0,0,1
31854,0,0,0
27746,0,0,0
11402,1,4,2
3276,0,0,0
14751,0,0,0
14793,0,0,0
31103,0,0,0
31088,0,0,0
31089,0,0,0
31101,0,0,0
31102,0,0,0
31073,0,0,0
30592,0,0,0
31071,0,0,0
31070,0,0,0
31069,0,0,0
31076,0,0,0
30593,0,0,0
30594,0,0,0
31100,0,0,0
30584,0,0,0
31085,0,0,0
30583,0,0,0
31087,0,0,0
31086,0,0,1
30590,0,0,0
31083,0,0,0
31097,0,0,0
31095,0,0,0
31096,0,0,0
31098,0,0,0
31099,0,0,0
31084,0,0,0
31498,0,0,0
30706,0,0,0
31497,0,0,0
30605,0,0,0
31490,0,0,0
31489,0,0,0
30603,0,0,0
30602,0,0,0
30780,0,0,0
31469,0,0,0
30604,0,0,0
31488,0,0,0
31487,0,0,0
30962,0,0,0
19780,0,0,0
31855,0,0,0
31630,0,0,0
30580,0,0,0
31161,0,0,0
8,0,0,1
19853,0,0,8
29485,0,0,2
32530,0,0,0
32751,0,0,0
32529,0,0,0
32504,0,0,0
14689,0,0,0
25821,0,0,2
29795,3,5,15
29225,0,0,0
20229,1,5,1
6728,0,0,1
2181,0,0,0
9563,0,0,0
27599,0,0,0
29873,0,0,0
30226,0,0,1
6784,0,0,0
10347,0,0,2
31294,0,0,0
31173,0,0,0
22730,0,0,0
27600,0,0,1
19793,0,0,0
30587,0,0,0
33384,0,0,0
17607,0,0,4
17608,2,5,2
6221,0,0,0
20961,0,0,0
22385,0,0,1
11219,0,0,0
25234,0,0,1
30989,0,0,1
26687,0,0,0
30027,0,0,0
30028,0,0,0
12195,0,0,0
25641,0,0,2
17017,0,0,1
32944,0,0,1
11597,0,0,0
31409,0,0,0
26757,0,0,0
30353,0,0,0
20943,0,0,0
32908,0,0,0
29686,0,0,1
23688,0,0,0
16747,0,0,2
20151,0,0,0
27818,0,0,1
28381,0,0,1
29032,0,0,0
30412,0,0,0
28158,0,0,8
33427,0,0,0
27096,0,0,0
29321,0,0,0
20947,0,0,6
28747,0,0,1
19092,2,5,10
23618,1,5,9
7517,0,0,0
27947,0,0,0
16012,0,0,0
5315,2,5,2
6674,0,0,0
12770,0,0,0
24230,0,0,6
9153,0,0,2
18837,1,5,1
8638,0,0,1
32575,1,3,8
31741,0,0,1
32577,0,0,2
33566,0,0,0
32434,1,4,5
24712,0,0,17
3024,1,5,4
28816,0,0,4
20798,0,0,0
6711,0,0,2
20462,0,0,1
20133,0,0,9
30146,0,0,0
20281,0,0,0
30222,1,5,1
28312,1,5,6
31732,0,0,17
3033,0,0,0
31892,0,0,2
31980,0,0,0
31754,0,0,1
32360,0,0,7
20688,0,0,0
29063,0,0,0
30411,0,0,2
30409,0,0,2
29065,0,0,0
27482,0,0,0
25623,0,0,0
17038,0,0,0
18282,0,0,0
28125,0,0,1
28036,0,0,0
5215,0,0,0
30225,0,0,0
30542,0,0,1
30228,0,0,0
31856,0,0,0
14971,0,0,1
15776,0,0,19
27745,0,0,0
25857,0,0,1
12319,0,0,0
31734,0,0,2
33102,0,0,1
33026,0,0,0
31876,0,0,2
32361,0,0,3
32809,0,0,0
32393,0,0,0
31897,3,5,8
28104,0,0,0
30333,0,0,0
32703,0,0,0
29609,0,0,0
31285,0,0,0
30177,0,0,0
31121,0,0,0
30302,0,0,0
28026,0,0,0
30183,0,0,0
28245,0,0,0
29819,0,0,0
28518,0,0,0
33110,0,0,0
31284,0,0,0
29397,0,0,0
30307,0,0,0
29400,0,0,0
32816,0,0,0
31750,3,4.66667,8
21940,0,0,1
31986,1,5,1
31985,0,0,0
11401,0,0,1
13238,0,0,5
23729,0,0,0
17158,0,0,0
28165,0,0,0
28157,5,4.8,67
21182,1,5,9
26604,0,0,0
24842,0,0,0
32258,0,0,0
9285,0,0,0
2638,0,0,1
8654,0,0,0
33017,0,0,0
30039,0,0,4
29031,0,0,0
3785,0,0,0
14285,0,0,0
31857,0,0,0
26586,0,0,1
24465,0,0,1
22185,0,0,4
23107,0,0,0
23108,0,0,0
23109,0,0,0
23110,0,0,0
23111,0,0,0
23112,0,0,1
5316,0,0,0
32682,0,0,0
32683,0,0,0
24148,0,0,0
22932,0,0,0
15767,1,4,7
23928,0,0,2
15505,0,0,1
31924,0,0,2
20583,0,0,0
25634,0,0,0
27987,1,5,8
25636,0,0,0
13492,0,0,1
19882,1,5,9
20158,0,0,2
25797,0,0,0
20136,1,5,5
33170,0,0,0
31697,0,0,0
21296,0,0,8
15880,0,0,9
22074,4,4,12
11292,0,0,1
10235,0,0,1
12366,0,0,0
11290,0,0,0
11132,0,0,0
11250,0,0,0
12367,0,0,0
11131,0,0,1
10148,0,0,0
31054,0,0,0
12365,0,0,1
10236,0,0,0
19797,0,0,10
31926,0,0,0
20461,1,5,11
23837,2,5,11
26751,0,0,0
28516,0,0,1
15508,1,4,23
15928,3,4.66667,19
18379,3,4.66667,25
1951,0,0,1
28838,0,0,0
21503,1,5,1
31600,0,0,1
29544,0,0,0
17099,2,5,5
31858,0,0,0
33241,0,0,1
18983,0,0,0
29319,0,0,0
26792,0,0,0
32940,0,0,1
32941,0,0,0
27237,3,5,16
18508,1,5,2
4158,0,0,0
33276,0,0,0
27003,0,0,0
31182,0,0,3
31181,0,0,1
29518,0,0,3
5619,1,4,1
23547,0,0,4
27866,0,0,0
15879,0,0,3
1588,0,0,1
11693,0,0,1
6868,0,0,0
6875,0,0,0
6876,0,0,0
28449,0,0,0
31032,0,0,1
26907,0,0,1
33212,0,0,1
27863,0,0,0
10842,0,0,1
14748,0,0,0
27807,0,0,0
32442,0,0,0
32384,0,0,0
16470,0,0,1
9088,2,4.5,12
27814,0,0,0
23034,0,0,2
22733,0,0,0
31303,0,0,0
31164,0,0,0
31165,0,0,0
31113,0,0,0
24172,0,0,0
22405,0,0,2
14745,0,0,0
33299,0,0,0
33434,0,0,0
31678,0,0,0
19845,0,0,1
15535,1,5,10
31596,0,0,0
1295,0,0,1
16735,0,0,3
26822,0,0,0
24691,0,0,1
27027,0,0,8
27605,0,0,7
27614,0,0,1
15624,3,4.66667,4
28617,0,0,3
30662,0,0,0
33437,0,0,1
33433,0,0,0
29217,3,5,28
29525,0,0,3
24468,1,5,3
26873,1,5,2
28228,0,0,0
31304,0,0,0
31158,0,0,1
28086,0,0,0
29181,0,0,2
32535,0,0,3
32437,0,0,0
32534,0,0,1
32555,0,0,0
32554,0,0,0
32557,0,0,0
32439,0,0,3
32545,0,0,1
32551,0,0,1
29600,0,0,0
18157,0,0,2
29033,0,0,0
22397,0,0,13
29027,0,0,0
32250,0,0,1
31904,1,5,7
32345,0,0,0
30399,0,0,0
33581,0,0,0
29751,0,0,1
10552,2,5,4
26708,0,0,0
33308,0,0,1
33285,0,0,0
11366,0,0,0
10545,0,0,0
30447,0,0,1
30543,0,0,0
30548,0,0,1
30131,0,0,1
30546,0,0,1
9803,0,0,0
30037,0,0,0
1236,0,0,3
33122,0,0,0
30974,0,0,3
27444,0,0,0
31428,0,0,2
8669,0,0,1
29972,0,0,0
25561,0,0,1
30959,0,0,1
30964,0,0,0
28450,0,0,0
26734,0,0,0
29486,0,0,2
31813,0,0,1
1042,0,0,0
9445,0,0,1
15556,5,5,15
21505,0,0,15
29069,0,0,0
30020,1,5,2
22401,0,0,3
11305,0,0,0
14315,0,0,1
13619,0,0,2
29732,0,0,0
28558,0,0,4
16181,0,0,0
30951,0,0,0
20234,6,5,18
25578,0,0,0
32262,0,0,2
33289,0,0,4
32356,1,5,4
33082,0,0,0
27865,0,0,0
26587,0,0,2
33087,0,0,0
21404,0,0,0
27611,0,0,0
30149,0,0,0
12842,0,0,0
6940,0,0,0
31711,0,0,3
26119,0,0,1
1211,0,0,0
19445,0,0,1
32237,0,0,0
14282,0,0,0
21496,0,0,2
26608,0,0,1
16858,0,0,1
14283,0,0,0
20845,0,0,9
17228,1,5,3
31572,0,0,0
31535,0,0,0
31035,0,0,0
31541,0,0,0
31090,0,0,0
31532,0,0,0
31064,0,0,0
31529,0,0,1
31547,0,0,0
31548,0,0,0
31530,0,0,0
31058,0,0,0
31104,0,0,0
31038,0,0,0
30825,0,0,0
31037,0,0,0
31536,0,0,0
31545,0,0,0
31108,0,0,1
31031,0,0,0
31371,0,0,0
31542,0,0,0
31080,0,0,0
31543,0,0,0
31533,0,0,0
31538,0,0,0
31544,0,0,0
31546,0,0,0
31373,0,0,0
31033,0,0,0
31540,0,0,0
31537,0,0,0
31539,0,0,0
31091,0,0,0
31534,0,0,0
11441,0,0,1
16310,0,0,1
29705,0,0,1
17390,0,0,1
18559,0,0,1
20934,0,0,2
24153,0,0,0
2641,0,0,1
1375,0,0,3
2642,1,5,16
1373,2,5,12
1372,0,0,1
22747,0,0,0
12088,1,5,16
28894,0,0,0
10887,0,0,0
28374,0,0,0
18987,0,0,0
30332,0,0,0
15044,0,0,1
29516,0,0,0
29813,3,5,17
15873,2,5,3
22761,1,5,5
26677,0,0,1
20276,0,0,0
18823,1,5,2
28110,0,0,2
10227,0,0,0
10230,0,0,0
10228,0,0,0
33257,0,0,0
26818,0,0,0
30560,0,0,2
23529,0,0,0
31960,0,0,0
32420,0,0,17
29766,0,0,0
31973,0,0,0
33484,0,0,0
33149,0,0,0
9023,1,5,1
28483,0,0,0
13841,1,5,5
32570,0,0,0
32571,0,0,0
27084,0,0,2
33175,0,0,5
33125,0,0,1
26208,0,0,2
26688,0,0,0
26689,0,0,1
23461,0,0,1
31682,0,0,1
31447,0,0,2
32800,0,0,0
32597,0,0,0
32868,0,0,0
32869,0,0,0
13959,0,0,1
32382,0,0,1
33165,0,0,0
32357,0,0,2
33254,0,0,0
31405,0,0,1
33383,0,0,3
11790,0,0,0
30973,0,0,0
33132,0,0,0
32460,0,0,0
18125,0,0,2
18118,0,0,0
18120,0,0,0
11266,0,0,0
11267,0,0,0
21624,1,5,7
29026,0,0,0
30050,0,0,1
30055,0,0,0
33546,0,0,1
33587,0,0,1
32942,0,0,0
31311,0,0,4
27705,0,0,0
22581,0,0,3
33364,0,0,0
32562,0,0,0
32563,0,0,1
30396,2,5,5
27858,0,0,2
13227,1,5,8
12034,0,0,0
13289,0,0,1
14125,0,0,5
13280,0,0,2
12561,4,5,26
12236,0,0,1
13356,0,0,8
13290,0,0,1
14133,0,0,1
9509,0,0,0
12658,1,5,3
12241,1,5,1
12231,0,0,1
12035,0,0,0
